id,corp_ticker,ratio,rank,emsec_id
3061,351330,26.8,2,121
3062,351870,100.0,1,93
3063,352090,100.0,1,23
3064,352480,100.0,1,92
3065,352700,100.0,1,62
3066,352770,100.0,1,127
3067,352820,100.0,1,96
3068,352910,100.0,1,115
3069,352940,100.0,1,28
3070,353190,100.0,1,129
3071,353200,100.0,1,121
3072,353590,74.26,1,84
3073,353590,25.74,2,106
3074,353810,100.0,1,28
3075,354200,50.22,1,130
3076,354200,49.78,2,127
3077,354320,80.2,1,35
3078,354320,19.8,2,84
3079,355150,100.0,1,110
3080,355390,80.92,1,114
3081,355390,19.08,2,113
3082,355690,100.0,1,121
3083,356680,80.23,1,125
3084,356680,19.77,2,67
3085,356860,100.0,1,121
3086,356890,59.77,1,67
3087,356890,40.23,2,113
3088,357120,100.0,1,9
3089,357230,100.0,1,129
3090,357250,100.0,1,9
3091,357430,100.0,1,9
3092,357550,100.0,1,30
3093,357580,100.0,1,121
3094,357780,100.0,1,110
3095,357880,100.0,1,113
3096,358570,100.0,1,127
3097,359090,100.0,1,132
3098,360070,100.0,1,62
3099,360350,100.0,1,120
3100,361390,65.76,1,43
3101,361390,34.24,2,123
3102,361570,100.0,1,96
3103,361610,100.0,1,122
3104,361670,100.0,1,121
3105,362320,100.0,1,106
3106,362990,100.0,1,93
3107,363250,80.93,1,130
3108,363250,19.07,2,127
3109,363260,100.0,1,93
3110,363280,60.79,1,101
3111,363280,39.21,2,95
3112,365270,100.0,1,127
3113,365330,62.66,1,50
3114,365330,37.34,2,46
3115,365340,100.0,1,122
3116,365550,100.0,1,9
3117,365590,100.0,1,121
3118,365900,100.0,1,89
3119,366030,100.0,1,90
3120,367000,100.0,1,113
3121,368600,100.0,1,121
3122,368770,65.52,1,121
3123,368770,34.48,2,120
3124,368970,100.0,1,75
3125,369370,100.0,1,96
3126,370090,67.77,1,62
3127,370090,32.23,2,121
3128,371950,100.0,1,112
3129,372170,100.0,1,122
3130,372320,100.0,1,127
3131,372800,54.38,1,6
3132,372800,45.62,2,113
3133,372910,55.79,1,67
3134,372910,44.21,2,44
3135,373110,100.0,1,127
3136,373160,100.0,1,102
3137,373170,100.0,1,113
3138,373200,100.0,1,121
3139,373220,100.0,1,122
3140,375500,58.86,1,45
3141,375500,24.83,2,48
3142,375500,16.31,3,46
3143,376180,100.0,1,23
3144,376270,100.0,1,127
3145,376290,68.85,1,111
3146,376290,31.15,2,121
3147,376300,100.0,1,114
3148,376930,100.0,1,130
3149,376980,100.0,1,70
3150,377030,100.0,1,113
3151,377190,100.0,1,9
3152,377220,100.0,1,129
3153,377300,100.0,1,6
3154,377330,76.25,1,63
3155,377330,23.75,2,123
3156,377450,100.0,1,6
3157,377460,47.6,1,69
3158,377460,35.12,2,105
3159,377460,17.28,3,57
3160,377480,100.0,1,113
3161,377740,100.0,1,128
3162,378340,100.0,1,62
3163,378800,100.0,1,127
3164,378850,100.0,1,84
3165,380540,100.0,1,123
3166,381620,100.0,1,62
3167,381970,100.0,1,85
3168,382150,100.0,1,127
3169,382480,100.0,1,122
3170,382800,100.0,1,62
3171,382840,100.0,1,62
3172,382900,100.0,1,21
3173,383220,100.0,1,90
3174,383310,42.92,1,23
3175,383310,29.6,2,30
3176,383310,27.48,3,21
3177,383800,51.34,1,53
3178,383800,48.66,2,72
3179,383930,100.0,1,132
3180,384470,100.0,1,130
3181,387570,100.0,1,130
3182,388050,66.25,1,64
3183,388050,33.75,2,21
3184,388720,100.0,1,119
3185,388790,100.0,1,123
3186,388870,100.0,1,127
3187,389020,56.59,1,109
3188,389020,43.41,2,123
3189,389030,100.0,1,127
3190,389140,100.0,1,96
3191,389260,100.0,1,21
3192,389470,100.0,1,127
3193,389500,100.0,1,119
3194,389650,100.0,1,130
3195,389680,78.31,1,115
3196,389680,21.69,2,113
3197,391710,53.14,1,119
3198,391710,27.32,2,113
3199,391710,19.55,3,61
3200,393210,100.0,1,113
3201,393890,100.0,1,122
3202,393970,100.0,1,122
3203,394280,100.0,1,110
3204,394800,100.0,1,127
3205,395400,100.0,1,9
3206,396270,100.0,1,109
3207,396300,75.73,1,84
3208,396300,24.27,2,88
3209,396470,51.66,1,110
3210,396470,48.34,2,120
3211,396690,100.0,1,9
3212,397030,100.0,1,127
3213,398120,100.0,1,130
3214,399720,100.0,1,110
3215,400760,100.0,1,9
3216,402030,52.88,1,113
3217,402030,31.26,2,114
3218,402030,15.86,3,115
3219,402340,100.0,1,109
3220,402490,100.0,1,110
3221,403490,100.0,1,74
3222,403550,100.0,1,103
3223,403870,100.0,1,110
3224,404990,100.0,1,9
3225,405000,100.0,1,130
3226,405100,100.0,1,110
3227,405920,100.0,1,77
3228,406820,100.0,1,92
3229,407400,64.46,1,88
3230,407400,35.54,2,87
3231,408900,100.0,1,96
3232,408920,100.0,1,71
3233,411080,100.0,1,113
3234,412350,100.0,1,110
3235,412540,100.0,1,122
3236,413390,100.0,1,122
3237,413630,68.34,1,121
3238,413630,31.66,2,62
3239,413640,71.33,1,115
3240,413640,28.67,2,6
3241,415380,100.0,1,87
3242,416180,71.33,1,122
3243,416180,28.67,2,121
3244,417010,82.64,1,30
3245,417010,17.36,2,62
3246,417180,100.0,1,94
3247,417200,77.34,1,34
3248,417200,22.66,2,122
3249,417310,100.0,1,9
3250,417500,100.0,1,110
3251,417790,100.0,1,120
3252,417840,61.51,1,110
3253,417840,23.13,2,17
3254,417840,15.36,3,111
3255,417860,100.0,1,115
3256,417970,50.58,1,49
3257,417970,49.42,2,62
3258,418250,100.0,1,113
3259,418420,100.0,1,111
3260,418470,100.0,1,94
3261,418550,100.0,1,48
3262,418620,76.7,1,113
3263,418620,23.3,2,115
3264,419050,74.21,1,121
3265,419050,25.79,2,84
3266,419080,82.16,1,120
3267,419080,17.84,2,121
3268,419120,100.0,1,115
3269,419530,100.0,1,96
3270,419540,100.0,1,130
3271,420570,100.0,1,92
3272,420770,100.0,1,110
3273,424760,100.0,1,67
3274,424960,56.25,1,120
3275,424960,43.75,2,62
3276,424980,100.0,1,110
3277,425040,61.62,1,30
3278,425040,38.38,2,122
3279,425420,100.0,1,110
3280,429270,100.0,1,109
3281,430690,100.0,1,67
3282,431190,74.3,1,116
3283,431190,25.7,2,115
3284,432320,100.0,1,9
3285,432430,54.56,1,96
3286,432430,45.44,2,94
3287,432470,61.57,1,62
3288,432470,38.43,2,122
3289,432720,100.0,1,110
3290,432980,100.0,1,126
3291,434480,77.79,1,125
3292,434480,22.21,2,113
3293,435380,100.0,1,4
3294,435570,100.0,1,75
3295,435870,100.0,1,4
3296,437730,53.86,1,84
3297,437730,46.14,2,121
3298,438700,55.09,1,113
3299,438700,44.91,2,115
3300,439090,100.0,1,92
3301,439580,44.17,1,126
3302,439580,38.87,2,132
3303,439580,16.96,3,80
3304,440110,54.95,1,110
3305,440110,45.05,2,109
3306,440290,100.0,1,4
3307,440320,67.98,1,70
3308,440320,32.02,2,111
3309,441270,100.0,1,121
3310,443060,100.0,1,52
3311,443250,100.0,1,93
3312,443670,100.0,1,113
3313,444530,100.0,1,113
3314,445090,100.0,1,110
3315,445180,100.0,1,30
3316,445680,100.0,1,130
3317,446070,100.0,1,37
3318,446540,55.5,1,122
3319,446540,44.5,2,110
3320,448280,100.0,1,17
3321,448710,100.0,1,44
3322,448730,100.0,1,9
3323,448900,100.0,1,84
3324,450080,100.0,1,122
3325,450140,80.19,1,82
3326,450140,19.81,2,85
3327,450330,100.0,1,130
3328,450520,100.0,1,115
3329,450950,100.0,1,130
3330,451220,37.95,1,121
3331,451220,31.03,2,109
3332,451220,31.03,2,110
3333,451250,100.0,1,92
3334,451760,74.44,1,43
3335,451760,25.56,2,123
3336,451800,100.0,1,9
3337,452160,78.59,1,110
3338,452160,21.41,2,62
3339,452190,52.39,1,62
3340,452190,29.08,2,122
3341,452190,18.53,3,110
3342,452200,100.0,1,122
3343,452260,100.0,1,105
3344,452280,100.0,1,62
3345,452300,100.0,1,4
3346,452400,100.0,1,122
3347,452430,100.0,1,112
3348,452450,100.0,1,115
3349,453340,100.0,1,81
3350,453450,100.0,1,19
3351,453860,100.0,1,30
3352,454910,100.0,1,119
3353,455900,74.31,1,130
3354,455900,25.69,2,119
3355,456010,71.86,1,109
3356,456010,28.14,2,110
3357,456040,100.0,1,25
3358,456070,100.0,1,127
3359,457190,100.0,1,30
3360,457370,100.0,1,112
3361,457550,100.0,1,63
3362,457600,100.0,1,120
3363,458650,100.0,1,122
3364,458870,100.0,1,130
3365,459100,100.0,1,121
3366,460470,100.0,1,130
3367,460850,100.0,1,33
3368,460860,100.0,1,33
3369,460870,100.0,1,41
3370,460930,60.83,1,52
3371,460930,39.17,2,51
3372,460940,100.0,1,119
3373,461030,100.0,1,127
3374,461300,100.0,1,102
3375,462350,100.0,1,43
3376,462510,100.0,1,130
3377,462520,100.0,1,40
3378,462860,100.0,1,6
3379,462870,100.0,1,116
3380,462980,100.0,1,3
3381,463480,100.0,1,121
3382,464080,54.91,1,120
3383,464080,25.82,2,119
3384,464080,19.27,3,67
3385,464280,100.0,1,126
3386,464500,75.11,1,121
3387,464500,24.89,2,109
3388,464580,100.0,1,96
3389,465480,100.0,1,113
3390,465770,100.0,1,56
3391,466100,100.0,1,119
3392,466410,100.0,1,113
3393,469750,100.0,1,122
3394,471820,100.0,1,129
3395,472850,100.0,1,90
3396,473980,100.0,1,96
3397,474170,100.0,1,43
3398,474610,100.0,1,44
3399,475150,100.0,1,21
3400,475400,100.0,1,119
3401,475460,69.28,1,107
3402,475460,30.72,2,106
3403,475560,100.0,1,99
3404,475580,60.49,1,102
3405,475580,39.51,2,119
3406,475660,100.0,1,112
3407,475830,100.0,1,127
3408,475960,100.0,1,130
3409,476060,100.0,1,127
3410,476080,100.0,1,96
3411,478560,76.91,1,90
3412,478560,23.09,2,62
3413,479960,64.96,1,65
3414,479960,35.04,2,121
3415,480370,100.0,1,122
3416,481070,51.01,1,90
3417,481070,48.99,2,91
3418,481850,100.0,1,9
3419,482630,100.0,1,30
3420,484810,59.21,1,119
3421,484810,40.79,2,62
3422,484870,100.0,1,44
3423,487570,100.0,1,39
3424,489500,100.0,1,30
3425,489790,83.38,1,67
3426,489790,16.62,2,62
3427,499790,100.0,1,99
3428,900070,100.0,1,42
3429,900100,85.0,1,90
3430,900100,15.0,2,17
3431,900110,100.0,1,91
3432,900120,100.0,1,129
3433,900140,100.0,1,82
3434,900250,100.0,1,30
3435,900260,100.0,1,84
3436,900270,100.0,1,89
3437,900290,71.87,1,112
3438,900290,28.13,2,121
3439,900300,66.97,1,92
3440,900300,33.03,2,91
3441,900310,100.0,1,30
3442,900340,100.0,1,75
3443,950110,76.71,1,6
3444,950110,23.29,2,113
3445,950130,100.0,1,130
3446,950140,100.0,1,92
3447,950160,100.0,1,107
3448,950170,100.0,1,107
3449,950190,100.0,1,116
3450,950200,100.0,1,127
3451,950210,100.0,1,127
3452,950220,100.0,1,127
