corp_code,corp_name,stock_code,corp_cls,report_nm,rcept_no,flr_nm,rcept_dt,rm
00169048,HLB글로벌,003580,Y,사업보고서 (2024.12),20250319000687,HLB글로벌,20250319,연
01189438,HLB바이오스텝,278650,K,사업보고서 (2024.12),20250318001352,HLB바이오스텝,20250318,연
00365590,HLB생명과학,067630,K,사업보고서 (2024.12),20250320001719,HLB생명과학,20250320,연
00983916,HLB제넥스,187420,K,사업보고서 (2024.12),20250320001497,HLB제넥스,20250320,연
00336817,HLB제약,047920,K,[첨부정정]사업보고서 (2024.12),20250318001392,HLB제약,20250318,
00552859,HLB테라퓨틱스,115450,K,사업보고서 (2024.12),20250317000746,HLB테라퓨틱스,20250317,연
00172079,HLB파나진,046210,K,[기재정정]사업보고서 (2024.12),20250718000385,HLB파나진,20250718,연
00808086,HLB펩,196300,K,사업보고서 (2024.12),20250321001807,HLB펩,20250321,
01011438,에이치엘사이언스,239610,K,사업보고서 (2024.12),20250318000842,에이치엘사이언스,20250318,연
00232821,에이치엠넥스,036170,K,사업보고서 (2024.12),20250320000754,에이치엠넥스,20250320,
00164645,HMM,011200,Y,사업보고서 (2024.12),20250318000828,HMM,20250318,연
00885906,에이치와이티씨,148930,K,사업보고서 (2024.12),20250320000454,에이치와이티씨,20250320,연
01480708,에이치이엠파마,376270,K,사업보고서 (2024.12),20250321001055,에이치이엠파마,20250321,
00235183,에이치케이,044780,K,사업보고서 (2024.12),20250318000852,에이치케이,20250318,연
01012066,HK이노엔,195940,K,사업보고서 (2024.12),20250318000969,HK이노엔,20250318,
01288827,HPSP,403870,K,사업보고서 (2024.12),20250320001013,HPSP,20250320,
01068737,에이치피오,357230,K,[기재정정]사업보고서 (2024.12),20250814003272,에이치피오,20250814,연
01444380,에이텀,355690,K,사업보고서 (2024.12),20250320000893,에이텀,20250320,연
00384887,에이테크솔루션,071670,K,[기재정정]사업보고서 (2024.12),20250328001826,에이테크솔루션,20250328,연
00256502,에이텍,045660,K,사업보고서 (2024.12),20250320001656,에이텍,20250320,연
01099861,에이텍모빌리티,224110,K,사업보고서 (2024.12),20250320001645,에이텍모빌리티,20250320,연
00161462,에이티넘인베스트,021080,K,사업보고서 (2024.12),20250311001310,에이티넘인베스트,20250312,
00667425,에이팩트,200470,K,사업보고서 (2024.12),20250320000984,에이팩트,20250320,
00604268,에이프로,262260,K,사업보고서 (2024.12),20250319000745,에이프로,20250319,연
00101044,에이프로젠바이오로직스,003060,Y,사업보고서 (2024.12),20250314001189,에이프로젠바이오로직스,20250314,연
00152385,에이프로젠,007460,Y,사업보고서 (2024.12),20250321001573,에이프로젠,20250321,연
01375822,에이프릴바이오,397030,K,사업보고서 (2024.12),20250313000475,에이프릴바이오,20250313,
00684802,에이플러스에셋,244920,Y,사업보고서 (2024.12),20250320001609,에이플러스에셋,20250320,연
01203808,AP시스템,265520,K,사업보고서 (2024.12),20250320001493,AP시스템,20250320,연
01190568,에이피알,278470,Y,사업보고서 (2024.12),20250321001576,에이피알,20250321,연
00296078,APS,054620,K,사업보고서 (2024.12),20250321001983,APS,20250321,연
00874803,AP위성,211270,K,사업보고서 (2024.12),20250319000342,AP위성,20250319,
00653194,앱토크롬,109960,K,사업보고서 (2024.12),20250314001177,앱토크롬,20250314,연
01108442,에치에프알,230240,K,사업보고서 (2024.12),20250319000876,에치에프알,20250319,연
01029394,에코마케팅,230360,K,사업보고서 (2024.12),20250320001717,에코마케팅,20250320,연
00287812,에코바이오,038870,K,[기재정정]사업보고서 (2024.12),20250926000723,에코바이오,20250926,연
00562360,에코볼트,097780,K,[기재정정]사업보고서 (2024.12),20250325000414,에코볼트,20250325,연
01218299,에코아이,448280,K,[기재정정]사업보고서 (2024.12),20250331004128,에코아이,20250331,연
00619640,에코앤드림,101360,K,[기재정정]사업보고서 (2024.12),20250814003137,에코앤드림,20250814,연
00870481,에코캡,128540,K,사업보고서 (2024.12),20250321001448,에코캡,20250321,연
00536541,에코프로,086520,K,사업보고서 (2024.12),20250318001116,에코프로,20250318,연
01311408,에코프로머티,450080,Y,[기재정정]사업보고서 (2024.12),20250402002504,에코프로머티,20250402,
01160363,에코프로비엠,247540,K,[기재정정]사업보고서 (2024.12),20250325000761,에코프로비엠,20250325,연
01566248,에코프로에이치엔,383310,K,[기재정정]사업보고서 (2024.12),20250814003200,에코프로에이치엔,20250814,연
00139153,에코플라스틱,038110,K,사업보고서 (2024.12),20250318000882,에코플라스틱,20250318,연
00442561,에프알텍,073540,K,사업보고서 (2024.12),20250321001679,에프알텍,20250321,연
00331016,에프앤가이드,064850,K,[기재정정]사업보고서 (2024.12),20250811000299,에프앤가이드,20250811,연
01061497,FSN,214270,K,사업보고서 (2024.12),20250321001963,FSN,20250321,연
00223434,에프에스티,036810,K,사업보고서 (2024.12),20250318001389,에프에스티,20250318,연
00925295,에프엔씨엔터,173940,K,사업보고서 (2024.12),20250318000973,에프엔씨엔터,20250318,연
00476036,에프엔에스테크,083500,K,[기재정정]사업보고서 (2024.12),20250813000286,에프엔에스테크,20250813,연
00360577,엑사이엔씨,054940,K,사업보고서 (2024.12),20250320000973,엑사이엔씨,20250320,연
00956028,엑세스바이오,950130,K,[기재정정]사업보고서 (2024.12),20250814003527,엑세스바이오,20250814,연
01492217,엑셀세라퓨틱스,373110,K,사업보고서 (2024.12),20250320001748,엑셀세라퓨틱스,20250320,연
01042085,엑셈,205100,K,사업보고서 (2024.12),20250321000773,엑셈,20250321,연
01372782,엑스게이트,356680,K,사업보고서 (2024.12),20250319000691,엑스게이트,20250319,
00683007,엑스큐어,070300,K,사업보고서 (2024.12),20250314001648,엑스큐어,20250314,
01231786,엑스페릭스,317770,K,[기재정정]사업보고서 (2024.12),20250814003102,엑스페릭스,20250814,연
01514698,엑스플러스,373200,K,[기재정정]사업보고서 (2024.12),20250814002714,엑스플러스,20250814,
00426068,엑시온그룹,069920,K,사업보고서 (2024.12),20250407004371,엑시온그룹,20250407,연
00426068,엑시온그룹,069920,K,사업보고서제출기한연장신고서 (2024.12),20250321001476,엑시온그룹,20250321,
00611736,엑시콘,092870,K,사업보고서 (2024.12),20250317000963,엑시콘,20250317,연
00156150,엑시큐어하이트론,019490,Y,사업보고서 (2024.12),20250321001008,엑시큐어하이트론,20250321,연
00964595,엔바이오니아,317870,K,사업보고서 (2024.12),20250320000717,엔바이오니아,20250320,연
00146436,엔브이에이치코리아,067570,K,사업보고서 (2024.12),20250318001375,엔브이에이치코리아,20250318,연
01051065,엔비티,236810,K,사업보고서 (2024.12),20250321001295,엔비티,20250321,연
01310773,엔시스,333620,K,사업보고서 (2024.12),20250321000654,엔시스,20250321,연
00641393,엔시트론,101400,K,사업보고서 (2024.12),20250321000014,엔시트론,20250321,연
00261443,엔씨소프트,036570,Y,[기재정정]사업보고서 (2024.12),20250328002285,엔씨소프트,20250328,연
00543204,엔에스이엔엠,078860,K,사업보고서 (2024.12),20250319001074,엔에스이엔엠,20250319,연
01674538,엔에이치기업인수목적24호,437780,E,사업보고서 (2024.12),20250318000087,엔에이치기업인수목적24호,20250318,
01674468,엔에이치기업인수목적25호,438580,E,사업보고서 (2024.12),20250319000861,엔에이치기업인수목적25호,20250319,
00645089,NHN벅스,104200,K,[기재정정]사업보고서 (2024.12),20250709000276,NHN벅스,20250709,
00357740,NHN KCP,060250,K,[기재정정]사업보고서 (2024.12),20250327000536,NHN KCP,20250327,연
01480780,NH올원리츠,400760,Y,사업보고서 (2025.06),20250915000322,NH올원리츠,20250915,연
01480780,NH올원리츠,400760,Y,사업보고서 (2024.12),20250314001464,NH올원리츠,20250314,연
00120182,NH투자증권,005940,Y,사업보고서 (2024.12),20250313000770,NH투자증권,20250313,연
01217829,엔에프씨,265740,K,사업보고서 (2024.12),20250314000633,엔에프씨,20250314,
00363927,NE능률,053290,K,사업보고서 (2024.12),20250318000695,NE능률,20250318,
01397903,엔젠바이오,354200,K,사업보고서 (2024.12),20250321001896,엔젠바이오,20250321,연
01592049,엔젤로보틱스,455900,K,사업보고서 (2024.12),20250320000478,엔젤로보틱스,20250320,
01587056,엔젯,419080,K,사업보고서 (2024.12),20250320001003,엔젯,20250320,
01084364,다산디엠씨,208860,K,[기재정정]사업보고서 (2024.12),20250408003372,다산디엠씨,20250408,
00606886,엔지켐생명과학,183490,K,사업보고서 (2024.12),20250318000840,엔지켐생명과학,20250318,연
00172228,엔케이,085310,Y,사업보고서 (2024.12),20250319000323,엔케이,20250319,연
00977650,엔케이맥스,182400,K,[기재정정]사업보고서 (2024.12),20250812000814,엔케이맥스,20250812,연
00977650,엔케이맥스,182400,K,[기재정정]사업보고서 (2023.12),20250623000200,엔케이맥스,20250623,연
01011526,엔켐,348370,K,[기재정정]사업보고서 (2024.12),20250324000916,엔켐,20250324,연
00415707,엔텔스,069410,K,사업보고서 (2024.12),20250312001102,엔텔스,20250312,연
01105621,엔투텍,227950,K,사업보고서 (2024.12),20250321001446,엔투텍,20250321,연
01276901,엔피,291230,K,사업보고서 (2024.12),20250313001029,엔피,20250313,연
00876643,캐프,198080,K,사업보고서 (2024.12),20250312000683,캐프,20250312,연
01037542,NPX,222160,K,사업보고서 (2024.12),20250319000827,NPX,20250319,연
00108490,엔피케이,048830,K,사업보고서 (2024.12),20250319000630,엔피케이,20250319,연
00540571,엘디티,096870,K,사업보고서 (2024.12),20250319000751,엘디티,20250319,
00838500,엘브이엠씨,900140,Y,사업보고서 (2024.12),20250425000879,엘브이엠씨,20250425,연
00412348,LB세미콘,061970,K,[기재정정]사업보고서 (2024.12),20250320001686,LB세미콘,20250320,연
00231901,LB인베스트먼트,309960,K,사업보고서 (2024.12),20250318000691,LB인베스트먼트,20250318,연
01181515,엘앤씨바이오,290650,K,사업보고서 (2024.12),20250321001430,엘앤씨바이오,20250321,연
00398701,엘앤에프,066970,Y,사업보고서 (2024.12),20250311001260,엘앤에프,20250311,연
00918222,엘앤케이바이오,156100,K,[기재정정]사업보고서 (2024.12),20250317000738,엘앤케이바이오,20250317,연
00225742,LS마린솔루션,060370,K,사업보고서 (2024.12),20250317000848,LS마린솔루션,20250317,연
01528141,LS머트리얼즈,417200,K,사업보고서 (2024.12),20250314001275,LS머트리얼즈,20250314,연
00330424,LS증권,078020,K,[기재정정]사업보고서 (2024.12),20250319000847,LS증권,20250319,연
01309388,LS티라유텍,322180,K,사업보고서 (2024.12),20250312001153,LS티라유텍,20250312,연
00759513,LX하우시스,108670,Y,사업보고서 (2024.12),20250318001456,LX하우시스,20250318,연
01562589,LX홀딩스,383800,Y,사업보고서 (2024.12),20250321001172,LX홀딩스,20250321,연
00494218,엘엠에스,073110,K,사업보고서 (2024.12),20250320001345,엘엠에스,20250320,연
00484682,엘오티베큠,083310,K,사업보고서 (2024.12),20250321000995,엘오티베큠,20250321,연
00139834,LG씨엔에스,064400,Y,사업보고서 (2024.12),20250311001270,LG씨엔에스,20250311,연
00222532,LG헬로비전,037560,Y,사업보고서 (2024.12),20250306000713,LG헬로비전,20250306,연
00242712,엘컴텍,037950,K,사업보고서 (2024.12),20250310000844,엘컴텍,20250310,연
00992543,LK삼양,225190,K,사업보고서 (2024.12),20250318001425,LK삼양,20250318,연
01747977,엘케이켐,489500,K,사업보고서 (2024.12),20250321001821,엘케이켐,20250321,연
00866062,엘티씨,170920,K,[기재정정]사업보고서 (2024.12),20250328001821,엘티씨,20250328,연
01704680,M83,476080,K,사업보고서 (2024.12),20250320001408,M83,20250320,연
00397058,엠게임,058630,K,사업보고서 (2024.12),20250314000862,엠게임,20250314,연
01022142,엠디바이스,226590,K,사업보고서 (2024.12),20250319000452,엠디바이스,20250319,
00396925,엠로,058970,K,[기재정정]사업보고서 (2024.12),20250311001210,엠로,20250311,연
00564562,엠씨넥스,097520,Y,사업보고서 (2024.12),20250318001032,엠씨넥스,20250318,연
01497142,엠아이큐브솔루션,373170,K,사업보고서 (2024.12),20250320001600,엠아이큐브솔루션,20250320,
00531829,엠아이텍,179290,K,사업보고서 (2024.12),20250319001023,엠아이텍,20250319,
01519790,엠앤씨솔루션,484870,Y,사업보고서 (2024.12),20250319000653,엠앤씨솔루션,20250319,
00121154,엠에스씨,009780,K,사업보고서 (2024.12),20250320000679,엠에스씨,20250320,연
00259545,엠에스오토텍,123040,K,[첨부추가]사업보고서 (2024.12),20250320000912,엠에스오토텍,20250320,연
01217795,엠에프씨,432980,K,사업보고서 (2024.12),20250320000930,엠에프씨,20250320,
01563922,엠오티,413390,K,[기재정정]사업보고서 (2024.12),20250407001874,엠오티,20250407,연
00110884,엠젠솔루션,032790,K,사업보고서 (2024.12),20250320001083,엠젠솔루션,20250320,연
00121686,엠케이전자,033160,K,사업보고서 (2024.12),20250321001427,엠케이전자,20250321,연
00670766,엠투아이,347890,K,사업보고서 (2024.12),20250319000408,엠투아이,20250319,
00143226,엠투엔,033310,K,사업보고서 (2024.12),20250320001541,엠투엔,20250320,연
00833064,엠플러스,259630,K,사업보고서 (2024.12),20250317000620,엠플러스,20250317,연
00766106,엣지파운드리,105550,K,사업보고서 (2024.12),20250321001582,엣지파운드리,20250321,연
00532129,영림원소프트랩,060850,K,사업보고서 (2024.12),20250318001221,영림원소프트랩,20250318,연
00140779,영보화학,014440,Y,사업보고서 (2024.12),20250312000962,영보화학,20250312,연
00569646,영우디에스피,143540,K,[기재정정]사업보고서 (2024.12),20250814002768,영우디에스피,20250814,연
00776820,영원무역,111770,Y,사업보고서 (2024.12),20250321001998,영원무역,20250321,연
00140964,영원무역홀딩스,009970,Y,사업보고서 (2024.12),20250321001884,영원무역홀딩스,20250321,연
00141149,영진약품,003520,Y,[기재정정]사업보고서 (2024.12),20250814000584,영진약품,20250814,
00141307,영풍,000670,Y,[기재정정]사업보고서 (2024.12),20250401003228,영풍,20250401,연
00141404,블루산업개발,006740,Y,[기재정정]사업보고서 (2024.12),20250411003513,블루산업개발,20250411,연
00141413,영화금속,012280,Y,사업보고서 (2024.12),20250318000559,영화금속,20250318,
00659976,영화테크,265560,K,사업보고서 (2024.12),20250318001203,영화테크,20250318,연
00141477,영흥,012160,Y,[기재정정]사업보고서 (2024.12),20250328001676,영흥,20250328,연
00259934,예림당,036000,K,사업보고서 (2024.12),20250321000572,예림당,20250321,연
01166109,예선테크,250930,K,사업보고서 (2024.12),20250321001918,예선테크,20250321,연
00362858,예스24,053280,K,사업보고서 (2024.12),20250318000713,예스24,20250318,연
00530556,예스티,122640,K,사업보고서 (2024.12),20250318001433,예스티,20250318,연
01169434,오가닉티코스메틱,900300,K,사업보고서 (2024.12),20250430001271,오가닉티코스메틱,20250430,연
00220969,오공,045060,K,사업보고서 (2024.12),20250317000652,오공,20250317,연
00623184,오늘이엔엠,192410,K,사업보고서 (2024.12),20250321001889,오늘이엔엠,20250321,연
00529815,오디텍,080520,K,사업보고서 (2024.12),20250313000454,오디텍,20250313,연
00141529,오뚜기,007310,Y,사업보고서 (2024.12),20250318000979,오뚜기,20250318,연
00141556,오로라,039830,K,[기재정정]사업보고서 (2024.12),20250814002354,오로라,20250814,연
01016479,오로스테크놀로지,322310,K,사업보고서 (2024.12),20250312000665,오로스테크놀로지,20250312,연
00297989,오르비텍,046120,K,사업보고서 (2024.12),20250318001153,오르비텍,20250318,연
01658831,오름테라퓨틱,475830,K,사업보고서 (2024.12),20250320001560,오름테라퓨틱,20250320,연
00141608,오리엔탈정공,014940,K,사업보고서 (2024.12),20250314000147,오리엔탈정공,20250314,연
00141626,오리엔트바이오,002630,Y,사업보고서 (2025.03),20250619000265,오리엔트바이오,20250619,
00141626,오리엔트바이오,002630,Y,[기재정정]사업보고서 (2019.03),20250613000401,오리엔트바이오,20250613,연
00300405,오리엔트정공,065500,K,[기재정정]사업보고서 (2024.12),20250408001066,오리엔트정공,20250408,연
01238169,오리온,271560,Y,[기재정정]사업보고서 (2024.12),20250808000624,오리온,20250808,연
00117577,오리온홀딩스,001800,Y,사업보고서 (2024.12),20250318000980,오리온홀딩스,20250318,연
00141671,오리콤,010470,K,사업보고서 (2024.12),20250318000952,오리콤,20250318,연
01472930,오브젠,417860,K,사업보고서 (2024.12),20250320001164,오브젠,20250320,
00494546,오비고,352910,K,[기재정정]사업보고서 (2024.12),20250814002215,오비고,20250814,연
00226547,오상자이엘,053980,K,사업보고서 (2024.12),20250320001443,오상자이엘,20250320,연
00260657,오상헬스케어,036220,K,사업보고서 (2024.12),20250319001053,오상헬스케어,20250319,연
00350048,오성첨단소재,052420,K,사업보고서 (2024.12),20250319000912,오성첨단소재,20250319,연
00349811,오션인더블유,052300,K,[기재정정]사업보고서 (2024.12),20250711000441,오션인더블유,20250711,연
00263654,오스코텍,039200,K,사업보고서 (2024.12),20250319000506,오스코텍,20250319,연
00175173,오스템,031510,K,[기재정정]사업보고서 (2024.12),20250526000339,오스템,20250526,연
00148896,OCI홀딩스,010060,Y,[첨부정정]사업보고서 (2024.12),20250318001243,OCI홀딩스,20250318,연
01491607,오에스피,368970,K,사업보고서 (2024.12),20250318000558,오에스피,20250318,연
00571483,오이솔루션,138080,K,[첨부추가]사업보고서 (2024.12),20250320001284,오이솔루션,20250320,연
00543107,오킨스전자,080580,K,사업보고서 (2024.12),20250321000018,오킨스전자,20250321,연
00397289,오텍,067170,K,[첨부추가]사업보고서 (2024.12),20250319001140,오텍,20250319,연
01084294,오토앤,353590,K,사업보고서 (2024.12),20250321000636,오토앤,20250321,연
00867849,오파스넷,173130,K,사업보고서 (2024.12),20250321000423,오파스넷,20250321,연
00335076,오픈베이스,049480,K,[첨부추가]사업보고서 (2024.12),20250320001668,오픈베이스,20250320,연
01571107,오픈엣지테크놀로지,394280,K,사업보고서 (2024.12),20250320000861,오픈엣지테크놀로지,20250320,연
01335453,조이웍스앤코,309930,K,사업보고서 (2024.12),20250319001003,조이웍스앤코,20250319,연
01632912,온코닉테라퓨틱스,476060,K,사업보고서 (2024.12),20250314001343,온코닉테라퓨틱스,20250314,
01423916,온코크로스,382150,K,사업보고서 (2024.12),20250320001414,온코크로스,20250320,연
00168331,온타이드,005320,Y,사업보고서 (2024.12),20250320000926,온타이드,20250320,연
01070149,올리패스,244460,K,사업보고서 (2024.12),20250407004393,올리패스,20250407,
01070149,올리패스,244460,K,사업보고서제출기한연장신고서 (2024.12),20250321001095,올리패스,20250321,
01113718,올릭스,226950,K,사업보고서 (2024.12),20250321001229,올릭스,20250321,연
00265005,옴니시스템,057540,K,사업보고서 (2024.12),20250317000849,옴니시스템,20250317,연
00831428,옵투스제약,131030,K,사업보고서 (2024.12),20250317000641,옵투스제약,20250317,
00327396,옵트론텍,082210,K,[기재정정]사업보고서 (2024.12),20250324000082,옵트론텍,20250324,연
00660291,옵티시스,109080,K,[기재정정]사업보고서 (2024.12),20250811000487,옵티시스,20250811,
01506990,옵티코어,380540,K,사업보고서 (2024.12),20250320000691,옵티코어,20250320,연
00971726,옵티팜,153710,K,사업보고서 (2024.12),20250314001051,옵티팜,20250314,
00296263,YW,051390,K,[기재정정]사업보고서 (2024.12),20250808000247,YW,20250808,연
01406265,와이랩,432430,K,[기재정정]사업보고서 (2024.12),20250711000378,와이랩,20250711,연
01226234,와이바이오로직스,338840,K,[첨부정정]사업보고서 (2024.12),20250718000564,와이바이오로직스,20250718,
00307222,YBM넷,057030,K,사업보고서 (2024.12),20250320000974,YBM넷,20250320,연
00759294,와이솔,122990,K,사업보고서 (2024.12),20250319001104,와이솔,20250319,연
01109539,와이씨,232140,K,사업보고서 (2024.12),20250318001423,와이씨,20250318,연
00619507,와이씨켐,112290,K,사업보고서 (2024.12),20250320001693,와이씨켐,20250320,
00250137,와이어블,065530,K,[첨부추가]사업보고서 (2024.12),20250324000885,와이어블,20250324,연
00190756,와이엔텍,067900,K,사업보고서 (2024.12),20250317000860,와이엔텍,20250317,연
00140858,와이엠,007530,K,사업보고서 (2024.12),20250314001551,와이엠,20250314,연
00870861,와이엠씨,155650,K,[기재정정]사업보고서 (2024.12),20250708000176,와이엠씨,20250708,연
01215618,와이엠텍,273640,K,[첨부추가]사업보고서 (2024.12),20250319000247,와이엠텍,20250319,
00602172,와이엠티,251370,K,[기재정정]사업보고서 (2024.12),20250814003550,와이엠티,20250814,연
00370200,아이로보틱스,066430,K,[기재정정]사업보고서 (2024.12),20250814002063,아이로보틱스,20250814,
01023211,와이제이링크,209640,K,사업보고서 (2024.12),20250320001548,와이제이링크,20250320,연
00351427,와이즈넛,096250,K,사업보고서 (2024.12),20250317000917,와이즈넛,20250317,연
01236532,와이즈버즈,273060,K,사업보고서 (2024.12),20250312001001,와이즈버즈,20250312,연
00139719,와이지-원,019210,K,사업보고서 (2024.12),20250318000722,와이지-원,20250318,연
00613318,와이지엔터테인먼트,122870,K,사업보고서 (2024.12),20250320001675,와이지엔터테인먼트,20250320,연
00249247,YG PLUS,037270,Y,사업보고서 (2024.12),20250320001394,YG PLUS,20250320,연
00144720,와이투솔루션,011690,Y,사업보고서 (2024.12),20250319001127,와이투솔루션,20250319,
00200275,YTN,040300,K,[기재정정]사업보고서 (2024.12),20250520000070,YTN,20250520,
00455875,와토스코리아,079000,K,사업보고서 (2024.12),20250318001383,와토스코리아,20250318,
01350869,우리금융지주,316140,Y,[첨부정정]사업보고서 (2024.12),20250318001303,우리금융지주,20250318,연
00231044,우리기술,032820,K,사업보고서 (2024.12),20250318001148,우리기술,20250318,연
00231664,우리기술투자,041190,K,사업보고서 (2024.12),20250320000645,우리기술투자,20250320,연
00664048,우리넷,115440,K,사업보고서 (2024.12),20250318001387,우리넷,20250318,연
00296005,우리로,046970,K,사업보고서 (2024.12),20250320000968,우리로,20250320,연
00369107,우리바이오,082850,K,사업보고서 (2024.12),20250320000558,우리바이오,20250320,연
01077577,우리산업,215360,K,[첨부정정]사업보고서 (2024.12),20250325000049,우리산업,20250325,연
00359623,우리산업홀딩스,072470,K,사업보고서 (2024.12),20250321001812,우리산업홀딩스,20250321,연
00413417,우리손에프앤지,073560,K,사업보고서 (2024.12),20250317000601,우리손에프앤지,20250317,연
00155692,우리엔터프라이즈,037400,K,사업보고서 (2024.12),20250320000569,우리엔터프라이즈,20250320,연
00815095,우리이앤엘,153490,K,사업보고서 (2024.12),20250320000571,우리이앤엘,20250320,연
00567222,우림피티에스,101170,K,사업보고서 (2024.12),20250321001733,우림피티에스,20250321,연
00142661,우성,006980,Y,[기재정정]사업보고서 (2024.12),20250814003765,우성,20250814,연
00301422,우수AMS,066590,K,사업보고서 (2024.12),20250317000709,우수AMS,20250317,연
00142883,우신시스템,017370,Y,사업보고서 (2024.12),20250318000772,우신시스템,20250318,연
00486875,우양,103840,K,사업보고서 (2024.12),20250321000942,우양,20250321,
00450931,우양에이치씨,101970,K,사업보고서 (2024.12),20250326000506,우양에이치씨,20250326,
00363246,우원개발,046940,K,사업보고서 (2024.12),20250320000415,우원개발,20250320,연
01065013,우정바이오,215380,K,사업보고서 (2024.12),20250320001539,우정바이오,20250320,
00390903,우주일렉트로,065680,K,[첨부추가]사업보고서 (2024.12),20250318000538,우주일렉트로,20250318,연
00173944,우진,105840,Y,사업보고서 (2024.12),20250313001154,우진,20250313,연
00103547,우진비앤지,018620,K,사업보고서 (2024.12),20250327001067,우진비앤지,20250327,연
00103547,우진비앤지,018620,K,사업보고서제출기한연장신고서 (2024.12),20250321000016,우진비앤지,20250321,
00143262,우진아이엔에스,010400,Y,[기재정정]사업보고서 (2024.12),20250711000031,우진아이엔에스,20250711,연
01030503,우진엔텍,457550,K,사업보고서 (2024.12),20250313001083,우진엔텍,20250313,
00303217,우진플라임,049800,Y,사업보고서 (2024.12),20250321000814,우진플라임,20250321,연
00143651,웅진,016880,Y,사업보고서 (2024.12),20250320001474,웅진,20250320,연
00628189,웅진씽크빅,095720,Y,사업보고서 (2024.12),20250320001745,웅진씽크빅,20250320,연
00866451,워트,396470,K,사업보고서 (2024.12),20250319000673,워트,20250319,연
00143794,원림,005820,Y,사업보고서 (2024.12),20250321000993,원림,20250321,연
01326224,원바이오젠,307280,K,사업보고서 (2024.12),20250320000841,원바이오젠,20250320,연
00210980,원익,032940,K,사업보고서 (2024.12),20250321001064,원익,20250321,연
00623661,원익머트리얼즈,104830,K,사업보고서 (2024.12),20250318000996,원익머트리얼즈,20250318,연
01135941,원익IPS,240810,K,[기재정정]사업보고서 (2024.12),20250325000491,원익IPS,20250325,연
00128175,원익큐브,014190,K,사업보고서 (2024.12),20250317000887,원익큐브,20250317,연
00468374,원익QnC,074600,K,[기재정정]사업보고서 (2024.12),20250325000302,원익QnC,20250325,연
01020843,원익피앤이,217820,K,사업보고서 (2024.12),20250318001050,원익피앤이,20250318,연
00216647,원익홀딩스,030530,K,사업보고서 (2024.12),20250320001700,원익홀딩스,20250320,연
00143907,원일특강,012620,K,사업보고서 (2024.12),20250317000640,원일특강,20250317,연
01459212,원준,382840,K,[기재정정]사업보고서 (2024.12),20250814003782,원준,20250814,연
01407909,원텍,336570,K,[기재정정]사업보고서 (2024.12),20250321000358,원텍,20250321,연
01441611,원티드랩,376980,K,사업보고서 (2024.12),20250321001066,원티드랩,20250321,연
00144012,원풍,008370,K,[첨부추가]사업보고서 (2024.12),20250320000892,원풍,20250320,연
00144021,원풍물산,008290,K,[기재정정]사업보고서 (2024.12),20251120000429,원풍물산,20251120,
00580065,월덱스,101160,K,사업보고서 (2024.12),20250319000351,월덱스,20250319,연
01408999,웨이버스,336060,K,[기재정정]사업보고서 (2024.12),20250411000161,웨이버스,20250411,연
00526696,웨이브일렉트로,095270,K,[기재정정]사업보고서 (2024.12),20250710000573,웨이브일렉트로,20250710,연
01270749,웨이비스,289930,K,사업보고서 (2024.12),20250318000681,웨이비스,20250318,
00141273,웰바이오텍,010600,Y,사업보고서 (2024.12),20250328001159,웰바이오텍,20250328,연
00362159,웰크론,065950,K,사업보고서 (2024.12),20250318001051,웰크론,20250318,연
00487546,웰크론한텍,076080,K,사업보고서 (2024.12),20250317000921,웰크론한텍,20250317,연
00260611,웰킵스하이텍,043590,K,사업보고서 (2024.12),20250321000966,웰킵스하이텍,20250321,연
00864338,웹스,196700,K,사업보고서 (2024.12),20250318001323,웹스,20250318,연
00405320,웹젠,069080,K,사업보고서 (2024.12),20250320000704,웹젠,20250320,연
00323868,웹케시,053580,K,사업보고서 (2024.12),20250314001644,웹케시,20250314,연
01137860,위너스,479960,K,사업보고서 (2024.12),20250321001208,위너스,20250321,
00300557,위니아,071460,E,사업보고서 (2024.12),20250331001973,위니아,20250331,연
01175499,위니아에이드,377460,K,[기재정정]사업보고서 (2024.12),20250822000240,위니아에이드,20250822,연
00293886,위닉스,044340,K,[기재정정]사업보고서 (2024.12),20250321000302,위닉스,20250321,연
00765851,위더스제약,330350,K,사업보고서 (2024.12),20250320000683,위더스제약,20250320,
00925587,위드텍,348350,K,사업보고서 (2024.12),20250314000933,위드텍,20250314,연
00444329,위메이드,112040,K,사업보고서 (2024.12),20250320001699,위메이드,20250320,연
00643656,위메이드맥스,101730,K,사업보고서 (2024.12),20250313001305,위메이드맥스,20250313,연
00815767,위메이드플레이,123420,K,사업보고서 (2024.12),20250313001411,위메이드플레이,20250313,연
00374738,위세아이텍,065370,K,[기재정정]사업보고서 (2024.12),20250814001471,위세아이텍,20250814,연
00264228,위즈코프,038620,K,사업보고서 (2024.12),20250318001109,위즈코프,20250318,연
01276327,위지윅스튜디오,299900,K,사업보고서 (2024.12),20250319001066,위지윅스튜디오,20250319,연
00258360,위지트,036090,K,사업보고서 (2024.12),20250321001992,위지트,20250321,연
01445440,위츠,459100,K,사업보고서 (2024.12),20250314001548,위츠,20250314,연
00868705,윈스테크넷,136540,K,사업보고서 (2024.12),20250319000670,윈스테크넷,20250319,연
00536286,윈팩,097800,K,사업보고서 (2024.12),20250318001226,윈팩,20250318,
